	business_id	name	neighborhood	address	city	state	postal_code	latitude	longitude	stars	review_count	is_open	categories
82470	bZ81nkNiTPKU3kA-DdcT2w	"""Neighborhood Garage Door Services"""		""""""	Independence	OH	44131	41.3686645	-81.6379033	2.5	4	1	Home Services;Garage Door Services
82471	WOHRi4Bq5c_R23UYt-jj9A	"""Willoughby Hills Towers"""		"""27400 Chardon Rd"""	Willoughby Hills	OH	44092	41.5811827	-81.4866492	1.0	4	1	Home Services;Real Estate;Apartments
82473	QvKN1zh_BCFai6oDCx3d_g	"""Spring Garden Chinese"""	Puritas-Longmead	"""4737 W 130th St"""	Cleveland	OH	44135	41.425183	-81.7797015	4.0	8	1	Chinese;Restaurants
82503	DSMcRMkEozc_3tvMaDDzcQ	"""Richmond Restaurant"""		"""25911 Euclid Ave"""	Euclid	OH	44132	41.5869515	-81.5034108	4.5	3	0	Sandwiches;Restaurants;Breakfast & Brunch
82505	2mEBIa3NSKyS6UIfxpKR9g	"""Courtyard by Marriott Cleveland Willoughby"""		"""35103 Maplegrove Rd"""	Willoughby	OH	44094	41.6062775863	-81.4368197322	3.0	13	1	Restaurants;Hotels;Event Planning & Services;Hotels & Travel
82515	SXXdHFGoyN5KgMKj50AjyQ	"""Aspen Dental"""		"""7351 Northcliff Ave"""	Brooklyn	OH	44144	41.4232118652	-81.7387862245	2.0	4	1	Health & Medical;Dentists;Oral Surgeons;General Dentistry;Cosmetic Dentists
82521	u1sbsadcS65ZpwcmhqKUMw	"""Eastside Landscaping"""		"""572 Trebisky Rd"""	Cleveland	OH	44143	41.5446665	-81.5108102	2.0	5	1	Home Services;Landscaping
82531	m46Yh3_AtugC3-gaKnVbvg	"""Nail Pro"""		"""4786 Ridge Rd"""	Cleveland	OH	44144	41.426936	-81.7372567	1.0	6	1	Nail Salons;Beauty & Spas
82537	mz4c0Rdix_xlH9kU0RWW-Q	"""Loft"""		"""112 W Main St"""	Kent	OH	44240	41.1535581	-81.3585852	3.5	13	1	Nightlife;Bars
82577	1RzN78VILI5A0iSd4Cj2JQ	"""Panda Chinese Restaurant"""		"""35535 Euclid Ave"""	Willoughby	OH	44094	41.626621	-81.434079	3.5	16	1	Restaurants;Chinese
82588	NyLYY8q1-H3hfsTwuwLPCg	"""Choolaah Indian BBQ"""		"""27100 Chagrin Blvd"""	Orange Village	OH	44122	41.461667	-81.487127	4.5	414	1	Fast Food;Vegetarian;Indian;Restaurants;Vegan
82610	ImbjRcr33wAm6o1ShWecpg	"""Cleats"""		"""27200 Detroit Rd"""	Westlake	OH	44145	41.467488	-81.921821	2.5	10	0	Restaurants;Chicken Wings;Nightlife;Bars
82613	LgpK_b2psx9OQ45TtnCiLA	"""Mr Hero"""		"""5965 Andrews Rd, Ste A"""	Mentor On the Lake	OH	44060	41.707466	-81.3612889	3.0	7	1	Sandwiches;Restaurants;Fast Food
82630	msrnuPWbnPCUJlQOpc97mA	"""Homestead House Bed & Breakfast"""		"""38111 W Spaulding"""	Willoughby	OH	44094	41.6399144	-81.407563	5.0	9	1	Bed & Breakfast;Hotels & Travel
82633	nJrFxROYx9sis3acKkhzgA	"""Lolita"""	Tremont	"""900 Literary Rd"""	Cleveland	OH	44113	41.4816707	-81.6870577	4.0	374	0	Food;Ethnic Food;Restaurants;Specialty Food;American (New)
82638	c9AY910Ph9cg_6l3oxToPg	"""PSE Credit Union"""		"""5255 Regency Dr"""	Cleveland	OH	44129	41.3822518	-81.7230144	2.0	5	1	Banks & Credit Unions;Financial Services
82659	NAD0MndYF4I7VKK_oI9TDA	"""Recess Games"""		"""4954 Great Northern Mall, Ste 250"""	North Olmsted	OH	44070	41.4156025	-81.9234726	2.5	3	0	Books;Mags;Music & Video;Comic Books;Shopping;Toy Stores
82697	D0U11Rxexe65xBwq7hSX1A	"""Keybank"""	Cascade Crossing	"""4910 Tiedeman Rd"""	Cleveland	OH	44144	41.423403	-81.7663875	1.0	3	1	Financial Services;Banks & Credit Unions
82713	NVltafYn-obu0-5WzgnThw	"""Sheraton Furniture"""		"""3806 Erie St"""	Willoughby	OH	44094	41.6459959	-81.4069557	4.0	5	1	Flooring;Carpeting;Home Services;Shopping;Medical Supplies;Home & Garden;Home Decor;Interior Design;Furniture Stores
82714	Pi5mMZaN7y_DGDlEb-MkIQ	"""Extended Stay America - Akron - Copley - East"""		"""185 Montrose W. Ave."""	Copley	OH	44321	41.1283308	-81.6537362	2.5	4	1	Hotels & Travel;Event Planning & Services;Hotels
82723	pPQnqbEETYTo3hKT4_4HDg	"""Royal Buffet & Grille"""		"""3835 Pearl Rd"""	Medina	OH	44256	41.1698995068	-81.8600339442	2.5	15	1	Buffets;Restaurants;American (Traditional)
82726	2PT_DZ-_fxZefr2Q2gIGZg	"""Amazing Tickets"""	Gateway District	"""2124 E 9th St"""	Cleveland	OH	44115	41.4977458	-81.6845091	1.0	3	1	Ticket Sales;Arts & Entertainment
82738	NsQlUPkRAYrzd6nq9HYFaA	"""James Games & More"""		"""16510 Detroit Ave"""	Lakewood	OH	44107	41.4854355	-81.8122669	2.5	7	1	Hobby Shops;Books;Mags;Music & Video;Shopping;Videos & Video Game Rental
82741	um80MnUaw3ldPLJ9huR-ww	"""Ashley HomeStore"""		"""7840 Plaza Blvd"""	Mentor	OH	44060	41.6570239	-81.3647389	3.0	9	1	Mattresses;Shopping;Home Decor;Home & Garden;Furniture Stores
82746	IhXZv1u4p2KHyxaVPw6lxQ	"""TITLE Boxing Club Westlake"""		"""30691 Detroit Rd"""	Westlake	OH	44145	41.4612773	-81.9596971	4.5	5	1	Boxing;Fitness & Instruction;Sports Clubs;Active Life;Gyms
82767	qX_79EM5wosR_WMQN74FXw	"""T-Mobile"""		"""7311 Brookpark Rd"""	Parma	OH	44129	41.4183398416	-81.7349138356	2.5	3	1	Shopping;Mobile Phones
82770	mq3kO40f0qIIpSRqx4kxIA	"""Dj Mike Filly"""	Civic Center	""""""	Cleveland	OH		41.4994954	-81.6954088	5.0	4	1	Event Planning & Services;DJs
82828	BiIybv8b9to3i01SiY_6xQ	"""Aces Grille - Middleburg Heights"""		"""6849 Pearl Rd"""	Middleburg Heights	OH	44130	41.3788592	-81.7887193	2.0	18	0	Italian;Soup;Restaurants;Fast Food
82865	Hgcj-_rcTfHIEbHMUpDs4w	"""Moe's Southwest Grill"""		"""3029 Graham Rd"""	Stow	OH	44224	41.167457	-81.4051865	3.5	24	1	Mexican;Event Planning & Services;Salad;Fast Food;Restaurants;Tex-Mex;Caterers
82899	f3CyhNMC7el1O_MbWjjeOQ	"""Farm House Foods"""		"""20524 Southgate Park Blvd"""	Maple Heights	OH	44137	41.413107	-81.535724	5.0	5	1	Seafood Markets;Food;Caterers;Event Planning & Services;Specialty Food
82909	2GUe_YE0j-w09pHPmcYIYA	"""Embassy Suites Cleveland Rockside"""		"""5800 Rockside Woods Blvd"""	Independence	OH	44131	41.4022151	-81.6469873	3.0	48	1	Event Planning & Services;Hotels;Hotels & Travel
82922	TIIj6oFXFjL27q0rZwbA4g	"""Babushka's Kitchen"""		"""9199 Olde Eight Rd, Ste D"""	Northfield Center	OH	44067	41.3109204	-81.5360925	4.0	13	0	Polish;Restaurants
82929	cFDpY9Y-s2yNnsqNk__xqQ	"""Chick-fil-A"""	Riverside	"""5300 Riverside Dr"""	Cleveland	OH	44135	41.41092	-81.83878778	3.0	10	1	Restaurants;Caterers;Event Planning & Services;American (New);Fast Food
82930	AXhIxVvmXO3ksdIXKx9SZA	"""Ale Haus Tavern & Deli Shop"""		"""7877 Munson Rd"""	Mentor On the	OH	44060	41.7050735	-81.3582468	4.5	4	1	Restaurants;Nightlife;Delis
82931	TAwgNWX-Xv7xnTHeRqPReQ	"""West Side Market Cafe"""	Ohio City	"""1979 W 25th St"""	Cleveland	OH	44113	41.4846863	-81.7030619	4.0	38	1	Diners;Food;Juice Bars & Smoothies;Breakfast & Brunch;Restaurants
82943	r8Px-QkCg93E7MBCTRhR9Q	"""The Yoga Room"""	Little Italy	"""2026 Murray Hill Rd, Room 210"""	Cleveland	OH	44106	41.5075815	-81.5982596	5.0	9	1	Yoga;Active Life;Fitness & Instruction
83001	3DP4oWhTgX7L9Tu1de9Y1g	"""Jindra Floral Design"""	Old Brooklyn	"""4603 Pearl Rd"""	Cleveland	OH	44109	41.4303985	-81.7141935	4.5	26	1	Gift Shops;Wedding Planning;Flowers & Gifts;Shopping;Event Planning & Services;Florists
83002	qBQe6X6NmfKi_DiXFNcDBQ	"""Convenient Food Mart #3046"""	Old Brooklyn	"""4828 State Rd"""	Cleveland	OH	44109	41.4230739	-81.7103533	4.5	3	1	Convenience Stores;Grocery;Food
83023	_owPTRzmf0QXfVqxSmq2rQ	"""Signs PDQ"""		"""35160 Topps Industrial Pkwy, Ste 5"""	Willoughby	OH	44094	41.628247	-81.4376229	5.0	6	1	Professional Services;Graphic Design;Signmaking
83029	D5LnYdq4O5ZTxL_u0lgrIA	"""Angie's Soul Cafe"""		"""13187 Cedar Rd"""	Cleveland Heights	OH	44118	41.501526	-81.565875	2.0	3	0	Soul Food;Restaurants
83056	T0XzyjLwinMfNp7WXoyuGA	"""A and A Comics Incorporated"""		"""5021 Turney Rd"""	Cleveland	OH	44125	41.4243484	-81.6112634	5.0	3	0	Shopping;Comic Books;Books;Mags;Music & Video
83058	ggVKI26wizfVcXXIKMXXmA	"""Heinen's Grocery Store"""		"""434 Dover Center Rd"""	Bay Village	OH	44140	41.4833324	-81.9209852	4.0	17	1	Grocery;Shopping;Food
83059	Elj4fDYLmVfeGo6untNK3Q	"""Rush Hour Grille"""		"""10735 Ravenna Rd, Ste O2"""	Twinsburg	OH	44087	41.3313413	-81.4637586	3.5	6	1	Caterers;American (Traditional);Breakfast & Brunch;Restaurants;Sports Bars;Bars;Nightlife;Event Planning & Services
83076	_HW7sgUShin0aGouFMiUdA	"""Cedar Lee Pub & Grill"""		"""2191 Lee Rd"""	Cleveland	OH	44118	41.500152	-81.565104	4.0	23	0	Bars;Nightlife;Sandwiches;American (Traditional);Pubs;Restaurants;Burgers
83113	zBTi8Xud3YyDRm7PTxALdg	"""Extra Space Storage"""		"""950 Cherry St"""	Kent	OH	44240	41.136577	-81.37844	3.0	3	1	Local Services;Self Storage
83135	uk8pcPjJjwo7C2CYfGagXg	"""Residence Inn Cleveland Westlake"""		"""30100 Clemens Rd"""	Westlake	OH	44145	41.4713836078	-81.9546926022	2.5	7	0	Home Services;Real Estate;Apartments;Hotels & Travel;Hotels;Event Planning & Services
83140	fafUy1LiEwQk41L1cwN1Jg	"""First & Main Hudson"""		"""43 Village Way"""	Hudson	OH	44236	41.2419642	-81.4422585	4.0	3	1	Shopping Centers;Shopping
83189	VJOJSS_MkcN8H26PnKF1eg	"""Broadview Heating"""		"""4111 E Royalton Rd"""	Broadview Heights	OH	44147	41.3145828	-81.6583243	4.5	3	1	Heating & Air Conditioning/HVAC;Home Services;Electricians
83205	N418anggND_liA_K1wFyDA	"""Phone Ambulance Superstore"""		"""5969 Mayfield Rd"""	Mayfield Heights	OH	44124	41.5204238892	-81.4644317627	3.0	10	0	IT Services & Computer Repair;Local Services;Local Flavor;Mobile Phone Repair;Electronics Repair;Mobile Phones;Shopping
83229	wVu1rjJuXa2QIsB20auW8g	"""Wendy's"""		"""436 Center St"""	Chardon	OH	44024	41.5894616	-81.2219277	2.0	3	1	Fast Food;Burgers;Restaurants
83250	dOkrbSdJ3FxXhGqdOHgL9A	"""Taco Local"""		"""4099 Erie St"""	Willoughby	OH	44094	41.6407652	-81.4062866	3.5	109	0	Mexican;Restaurants
83288	SgumtIcymjfQEMcS_AK8NA	"""Cleveland Furniture Bank"""	Ridge & Memphis	"""6610 Biddulph Rd"""	Brooklyn	OH	44144	41.431659	-81.731044	3.0	4	0	Home & Garden;Appliances;Shopping;Thrift Stores;Furniture Stores
83295	d6Lg2x_8MM4M-x-i_6J6cg	"""Bright Now! Dental"""		"""6315 Pearl Rd, Ste 104"""	Parma Heights	OH	44130	41.3886869	-81.7628374	2.5	7	1	Health & Medical;Orthodontists;Dentists;General Dentistry;Cosmetic Dentists;Oral Surgeons
83307	6s2WQNyJhFvYFYNZtnu25A	"""Marathon"""	Ohio City	"""3501 Lorain Ave"""	Cleveland	OH	44113	41.48104	-81.710619	2.5	8	1	Automotive;Gas Stations
83312	UV0lOc41rkamlhpgShL3Gg	"""Zoup!"""		"""21619 Center Ridge Rd"""	Rocky River	OH	44116	41.4592148	-81.8586907	4.5	5	1	Salad;Soup;Sandwiches;Restaurants
83325	hmIcYx04ulrt7FuNcNltsg	"""Aladdin's Eatery"""		"""3895 Medina Rd"""	Fairlawn	OH	44333	41.1385088	-81.6401322	4.0	54	1	Restaurants;Middle Eastern
83342	NEK7qtHu5Ec94zY9NqtihA	"""Neff Landscaping"""		""""""	Mayfield Heights	OH	44124	41.5192189	-81.457896	2.5	3	1	Local Services;Landscaping;Home Services
83373	2iAGaDC3K1jPqc8ItiBlAA	"""PetSmart"""		"""355 Howe Ave"""	Cuyahoga Falls	OH	44221	41.1212087	-81.4800728	3.0	10	1	Pet Training;Pets;Pet Stores;Pet Groomers;Pet Services
83378	sOXRk5TkFrz3pKzUYF1EEw	"""Papa John's Pizza"""		"""5707 Mayfield Rd"""	Cleveland	OH	44124	41.5204177	-81.4741793	2.5	3	1	Restaurants;Pizza
83379	i1adPMe4Fm8j4W1PPHZ1-w	"""Ultra Dry Cleaner"""		"""5408 Mayfield Rd"""	Cleveland	OH	44124	41.519543	-81.484484	3.0	4	1	Laundry Services;Dry Cleaning & Laundry;Local Services;Dry Cleaning
83389	uB6zt1CUBgAaSgKmtfwIzg	"""Mount Pleasant BBQ"""		"""12275 Kinsman Rd"""	Cleveland	OH	44105	41.4668405	-81.5969875	4.0	6	1	Barbeque;Restaurants
83403	Q73bcLBLKRS-eI4PptHR6A	"""Autozone"""		"""16707 Detroit Ave"""	Lakewood	OH	44107	41.4850624	-81.8133376	5.0	3	1	Automotive;Auto Parts & Supplies
83407	drRQFkC9yRXXZUhktaMplA	"""Glenda's Pizza Depot"""		"""9 Park Rd"""	Painesville	OH	44077	41.7271257	-81.1966758	2.5	5	1	Restaurants;Pizza
83462	9cGvOaA1BYw-ByOXjNbu9A	"""Priya Indian Restaurant"""		"""5747 Chevrolet Blvd"""	Parma	OH	44130	41.4058147	-81.7668844	3.5	41	0	Indian;Restaurants;Buffets
83463	HC7XYU669ZXbE1cChU5U0Q	"""The Original Mario Fazios"""		"""34400 Chardon Rd"""	Willoughby Hills	OH	44094	41.5868808	-81.4419509	4.5	82	1	Caterers;Italian;Event Planning & Services;Restaurants;Pizza
83471	owYrzxFd1qG2r3jnVf3-eQ	"""Rick Yusi Automotive"""		"""8753 Pearl Rd"""	Strongsville	OH	44136	41.3450478448	-81.8249793005	4.0	4	1	Auto Repair;Auto Parts & Supplies;Automotive;Oil Change Stations
83476	TIWuQaqown-dCb9FojdN5g	"""Sol"""		"""38257 Glenn Ave"""	Willoughby	OH	44094	41.640764	-81.405393	3.5	90	1	Tapas/Small Plates;Food;Spanish;American (New);Restaurants;Beer;Wine & Spirits;Latin American
83500	1FRf6pdx7AtI6HZXIlAZWA	"""Sunset Grill"""	Whiskey Island	"""2800 Whiskey Island Dr"""	Cleveland	OH	44102	41.4977924	-81.7159388	3.5	22	0	Restaurants;American (New)
83507	ECrfGNIhVZGBRIL2kTMWvg	"""Starbucks"""		"""36195 Euclid Ave"""	Willoughby	OH	44094	41.628822	-81.430001	4.0	3	1	Food;Coffee & Tea
83621	dDHL1fouX6p7A2e-9PPLfw	"""Excalibur Auto Body"""		"""3964 Pearl Rd"""	Medina	OH	44256	41.166932	-81.865115	3.5	3	1	Body Shops;Automotive
83653	rQ-HSE5HfPe3CdpKORKh6g	"""Bullies BBQ"""		"""4055 Pearl Rd"""	Medina	OH	44256	41.1637599	-81.8621496	3.5	13	0	Food;Restaurants;Beer;Wine & Spirits;Barbeque;Burgers
83683	ntUqmX6tgs_yv2xTNL5cUw	"""PetSmart"""		"""8210 Macedonia Commons Blvd#10, Unit 10"""	Macedonia	OH	44056	41.3113477042	-81.5185761452	3.0	4	1	Pets;Pet Training;Pet Services;Pet Stores;Pet Groomers
83689	2jpO09EGsPYimGKfpJWy6Q	"""The Latest Scoop"""		"""104 Barrington Town Sq"""	Aurora	OH	44202	41.3191086	-81.3476613	3.5	15	1	Food;Ice Cream & Frozen Yogurt
83720	t6ZOV444ggSYL0BaeAbx0Q	"""Arby's"""		"""683 E Aurora Rd"""	Macedonia	OH	44056	41.3142964	-81.5144109	4.0	4	1	Burgers;Sandwiches;Restaurants;Fast Food
83725	QxOMwM8ZLAiHTr-x25Mf9Q	"""Fresh Start Diner"""		"""16 N Main St"""	Chagrin Falls	OH	44022	41.43044	-81.390974	3.5	23	0	Restaurants;Diners;American (Traditional)
83742	0G-WFdOu3_KW3mBZJQq5Cg	"""Phuel Cafe"""	Gateway District	"""1350 Euclid Ave"""	Cleveland	OH	44115	41.500607	-81.682041	4.0	100	1	Restaurants;Food;Fast Food;Cafes;Health Markets;American (New);Specialty Food
83768	IfdwBSEuDK3fKvVHVX9k0A	"""Tree Huggers Cafe"""		"""1330 W Bagley Rd, Unit 1"""	Berea	OH	44017	41.3738834	-81.8918779	3.5	211	0	Greek;Mexican;Vegetarian;Restaurants;American (New)
83771	zmyd5noZ9Fcy6d6Yf_PcHQ	"""Horizontal Books"""	Ohio City	"""1921 W 25th St"""	Cleveland	OH	44113	41.4852281	-81.7039186	3.5	19	1	Shopping;Books;Mags;Music & Video;Bookstores
83804	fhR7_xUMwz3iF8Z-mfgyvA	"""MoE's Tire House"""	Old Brooklyn	"""4844 Broadview Rd"""	Cleveland	OH	44109	41.4241196	-81.6973112	4.5	3	1	Car Wash;Automotive;Tires;Auto Repair
83826	KbgfH1qMvnhMc7MSMZDs1Q	"""Mikey's Pizza"""		"""185 Crocker Park Blvd"""	Westlake	OH	44145	41.4598547	-81.9508348	3.5	6	1	Pizza;Restaurants
83829	ZxYPXtZQ-6DFyl4VQkTELQ	"""Washington Place Bistro"""	Little Italy	"""2203 Cornell Rd"""	Cleveland	OH	44106	41.504454	-81.600514	4.0	147	1	Hotels & Travel;Restaurants;Event Planning & Services;American (New);Hotels;Desserts;Food
83832	GdtglJnYrrKizTn10q3ujQ	"""Cafe Fresh Express"""		"""26300 Cedar Rd"""	Beachwood	OH	44124	41.4644979	-81.5087322	3.5	14	1	Creperies;Restaurants;Food;Juice Bars & Smoothies
83840	mhHVTiINiqcHU32KGsQsLQ	"""Falls Oral Surgery & Dental Implant Center"""		"""57 Graham Rd"""	Cuyahoga Falls	OH	44223	41.1530036	-81.5071782	5.0	3	1	Health & Medical;Dentists;Oral Surgeons
83858	cXShYPP3uaGoEeJbJDwLOA	"""Touch Of Class Beauty Salon"""		"""5489 Ridge Rd"""	Parma	OH	44129	41.4118605	-81.734175	5.0	3	1	Nail Salons;Hair Salons;Hair Removal;Beauty & Spas;Waxing
83884	QRSmjSpB6Yn5iNS6q88tNg	"""Ginza Sushi House"""	Gateway District	"""1105 Carnegie Ave"""	Cleveland	OH	44115	41.4966072	-81.6818193	3.5	39	1	Steakhouses;Japanese;Restaurants;Sushi Bars
83901	9_xGRE_2jroJdArilwsAqw	"""Holy Redeemer Church"""	South Collinwood	"""15712 Kipling Ave"""	Cleveland	OH	44110	41.5548127	-81.5680015	4.5	3	1	Religious Organizations;Churches
83923	q7FnnFO6bf9UwGyOeHCqNg	"""Friendly Mini Mart"""		"""16708 Detroit Ave"""	Lakewood	OH	44107	41.4854843	-81.8132147	4.5	6	0	Food;Beer;Wine & Spirits
83925	GoFCzR8d1-HKEFNfPgk9-A	"""Vimi's Nail Spa"""		"""3071 Graham Rd"""	Stow	OH	44224	41.1674206	-81.4036947	4.5	3	1	Nail Salons;Beauty & Spas;Waxing;Hair Removal
83931	Q7jjTULe_f8rP6M3kq1RXg	"""Masterworks Automotive"""		"""1789 S Taylor Rd"""	Cleveland Heights	OH	44118	41.5111399	-81.5554124	5.0	6	1	Automotive;Auto Repair
83935	q5VNkt4l7_n8JAVq396E2w	"""Ganley Ford West"""		"""16100 Lorain Ave"""	Cleveland	OH	44111	41.4515885	-81.8111791	3.0	18	1	Automotive;Towing;Car Dealers;Auto Parts & Supplies;Auto Repair
83943	rECYunhPI1P3gmdbaXcfeA	"""Anderson's BBQ"""	Tower City	"""230 W Huron Rd"""	Cleveland	OH	44113	41.4969048	-81.6936185	2.0	8	1	Restaurants;Specialty Food;Barbeque;Food
83958	EPwLR0hH7ou7P1kleELhzg	"""Dave's Cosmic Subs"""		"""215 S Water St, Ste 104"""	Kent	OH	44240	41.1523133193	-81.3580018121	3.5	19	1	Sandwiches;Restaurants;Delis
83959	nYEsBX0a2CB3vf0yNjH38Q	"""Lil' Frog Fashions"""		"""2010 Chestnut Blvd"""	Cuyahoga Falls	OH	44223	41.1289111136	-81.5073550849	5.0	3	1	Fashion;Children's Clothing;Toy Stores;Baby Gear & Furniture;Shopping
83966	orthGp31vGFlpvg9-_jxYA	"""Rosati's Frozen Custard"""		"""26261 Lorain Rd"""	North Olmsted	OH	44070	41.4193111	-81.9135167	4.0	5	0	Ice Cream & Frozen Yogurt;Food
83994	x5lN8HdgDVWXwoL9N7MDoQ	"""Asuka"""		"""30006 Detroit Rd"""	Westlake	OH	44145	41.4635312	-81.9524822	3.5	12	0	Japanese;Restaurants
84005	rFu2sVUuvMzJiTnbbwD9Zg	"""Domino's Pizza"""		"""1 Berea Commons, Ste 2"""	Berea	OH	44017	41.3660219	-81.8533589	2.0	6	1	Pizza;Sandwiches;Chicken Wings;Restaurants
84024	PtwOnk43nu7VswwTyVzFBw	"""Pier 1"""		"""14060 Cedar Rd"""	Cleveland	OH	44118	41.5011121	-81.5336517	3.5	3	1	Shopping;Department Stores;Fashion
84026	neCgqMYKnUlhti4hna7Q2Q	"""White Swan Quality Cleaners"""		"""214 West Ave"""	Tallmadge	OH	44278	41.102084	-81.4502395	2.5	3	1	Home Services;Bridal;Laundry Services;Shopping;Dry Cleaning & Laundry;Dry Cleaning;Local Services;Sewing & Alterations;Damage Restoration
84029	jNWyePugCw1J_O-s04JtIQ	"""Luna's Deli & Restaurant"""		"""5198 Pearl Rd"""	Cleveland	OH	44129	41.4188924	-81.7290799	3.5	8	1	Diners;American (Traditional);Delis;Restaurants;Sandwiches;Mediterranean
84031	VUksB6cLSHwY_v8bwlOEMA	"""Dunkin' Donuts"""	Edgewater	"""1520 W 117th St"""	Lakewood	OH	44107	41.4799018912	-81.7689251693	2.5	25	1	Donuts;Food;Bagels;Coffee & Tea;Bakeries
84032	8jqvTl96Xl5yjgwD1UIwTw	"""Westside Jaguar Land Rover"""	Cascade Crossing	"""9600 Brookpark Rd"""	Cleveland	OH	44129	41.4199017	-81.7522207	2.0	4	1	Car Rental;Automotive;Auto Repair;Car Dealers;Hotels & Travel
84069	OiCcesI28uoVgdYmO8VjXw	"""Big Boy Restaurant"""	Puritas-Longmead	"""12920 Brookpark Rd"""	Cleveland	OH	44130	41.4188318	-81.7800647	3.0	25	0	Sandwiches;Restaurants;Burgers;Breakfast & Brunch
84072	UTsgoHFR7GCxaFcr4J3nDA	"""Falls River Square"""		"""Broad Blvd & Front St"""	Cuyahoga Falls	OH	44221	41.133699	-81.4831899	4.0	4	1	Landmarks & Historical Buildings;Active Life;Public Services & Government;Parks
84091	4L2NiXsJeiDozwZw-06y4w	"""Shale Creek Golf Club"""		"""5420 Wolff Rd"""	Medina	OH	44256	41.1926616	-81.8816861	4.5	3	1	Active Life;Golf
84097	bsSI_KSp40qfMPjww14QLQ	"""CVS Pharmacy"""		"""13867 Pearl Rd"""	Strongsville	OH	44136	41.3134761	-81.8351542	2.0	7	1	Shopping;Drugstores
84108	95Efv0xKoUsP5lvTnaeK5w	"""Daddona's"""		"""29580 Center Ridge Rd"""	Westlake	OH	44145	41.4299836	-81.9465029	3.0	31	0	Italian;Restaurants
84110	SWDEdiv_v1QppobT1YnEPA	"""Chin's Pagoda Chinese & American Restaurant"""		"""30708 Lake Shore Blvd"""	Willowick	OH	44095	41.6406554	-81.472975	3.0	17	1	Chinese;Restaurants
84133	KCCzDmzWozKrtSOumQ4gJA	"""Solon Animal Hospital"""		"""6475 Richmond Rd"""	Solon	OH	44139	41.3835076	-81.4882996	5.0	7	1	Veterinarians;Pet Services;Pets;Pet Sitting
84134	gUR2pWQKLPgMEm_R_aI_aw	"""Shooters On The Water"""	West Bank	"""1148 Main Ave"""	Cleveland	OH	44113	41.4983091354	-81.7074845636	2.5	130	1	American (New);Event Planning & Services;Burgers;Cocktail Bars;Nightlife;Sandwiches;Restaurants;American (Traditional);Bars;Venues & Event Spaces;Wine Bars;Seafood;Dive Bars
84143	bm5PjdlaanvkE2kBGfzCHg	"""Olive Garden Italian Restaurant"""		"""7740 Mentor Ave"""	Mentor	OH	44060	41.659635	-81.3641501	3.0	45	1	Bars;Salad;Nightlife;Restaurants;Wine Bars;Italian
84144	O-99K8bPc6JZxpWaTYhmeg	"""Value City Furniture"""		"""7767 Mentor Avenue"""	Mentor	OH	44060	41.6622773052	-81.3638545939	2.0	8	1	Furniture Stores;Shopping;Mattresses;Home Decor;Home & Garden
84147	60AtEye1LKFy284jWFLhpQ	"""Simone's Beverage & Deli"""		"""18414 Detroit Ave"""	Lakewood	OH	44107	41.4825755507	-81.8266307613	4.0	33	1	Food;Beer;Wine & Spirits
84173	pDA8NJUwGl1IoLDeaVfo0Q	"""AMC Ridge Park Square Cinema 8"""		"""4788 Ridge Rd"""	Brooklyn	OH	44144	41.4269133	-81.737635	2.5	7	0	Cinema;Arts & Entertainment
84175	ldcU-kbczm2jmBv8RIWXBA	"""Nordstrom"""		"""26200 Cedar Rd"""	Beachwood	OH	44122	41.497625	-81.495192	3.5	30	1	Shopping;American (New);Fashion;Men's Clothing;Women's Clothing;Restaurants;Department Stores
84200	HW6L2GbWWjA9juGZwSNj4A	"""New Era Cleaners And Tailoring"""		"""12003 Detroit Ave"""	Lakewood	OH	44107	41.483789	-81.7728035	3.5	8	1	Local Services;Sewing & Alterations;Dry Cleaning & Laundry;Laundry Services
84213	tIPVFcNhqVxNrDRXSX03bQ	"""Fairport Marine Museum & Lighthouse"""		"""129 2nd St"""	Fairport Harbor	OH	44077	41.7570119	-81.2774372	4.5	3	1	Arts & Entertainment;Museums
84250	gYPEpo4a9uj9uvmbSuzrtw	"""Petland Strongsville"""		"""1148 Southpark Ctr"""	Strongsville	OH	44136	41.3103047	-81.8170662	2.5	14	1	Pets;Pet Groomers;Pet Stores;Pet Services;Pet Adoption
84256	wkNT82BPI9eW0Jv36SFYkA	"""Subway"""	University	"""11309 Euclid Ave"""	Cleveland	OH	44106	41.508838	-81.606009	2.5	5	1	Burgers;Restaurants;Food;Fast Food;Sandwiches
84260	yp0pasf3rRScgQHBO5Q6wA	"""Corduroys"""		"""9131 Jordan Dr"""	Mentor	OH	44060	41.7439524	-81.3111697	3.0	4	1	Pizza;Restaurants
84266	Jmn7n9r3p2sryyFy81-0Ng	"""Uptown Archeology"""		"""3095 Mayfield Rd"""	Cleveland	OH	44118	41.5162897	-81.5689224	3.0	7	1	Jewelry;Home & Garden;Furniture Stores;Shopping;Antiques
84271	WesHVJ45hCr17_bn9s69nw	"""No 1 Buffet"""		"""28981 Lorain Rd"""	North Olmsted	OH	44070	41.406773	-81.9425009	2.5	15	0	Chinese;Buffets;Restaurants
84286	ttRnQ4PYIuR_ptgaTT2g_A	"""Athens Pizzeria"""		"""4341 Rocky River Dr"""	Cleveland	OH	44135	41.4369144	-81.8200895	4.5	30	1	Event Planning & Services;Restaurants;Pizza;Mediterranean;Italian;Caterers
